"Pr" "Mp" "Q_2" "Q_9"
1.825 5772.293 5474.4 6115.559
1.828 5776.433 5478.381 6119.881
1.832 5780.576 5482.339 6124.178
1.835 5784.72 5486.29 6128.461
1.838 5788.866 5490.292 6132.827
1.842 5793.015 5494.319 6137.125
1.845 5797.165 5498.335 6141.463
1.848 5801.317 5502.341 6145.734
1.852 5805.472 5506.286 6150.127
1.855 5809.628 5510.25 6154.513
1.859 5813.787 5514.22 6158.868
1.862 5817.948 5518.193 6163.15
1.866 5822.111 5522.202 6167.477
1.869 5826.276 5526.205 6171.905
1.873 5830.443 5530.284 6176.307
1.876 5834.613 5534.239 6180.72
1.88 5838.785 5538.237 6185.089
1.883 5842.959 5542.229 6189.439
1.887 5847.135 5546.239 6193.764
1.89 5851.314 5550.223 6198.15
1.894 5855.496 5554.273 6202.519
1.898 5859.679 5558.273 6206.961
1.901 5863.866 5562.222 6211.352
1.905 5868.054 5566.238 6215.778
1.908 5872.245 5570.231 6220.159
1.912 5876.439 5574.273 6224.591
1.916 5880.635 5578.309 6228.973
1.919 5884.834 5582.348 6233.389
1.923 5889.036 5586.359 6237.749
1.927 5893.24 5590.394 6242.072
1.931 5897.447 5594.357 6246.49
1.934 5901.656 5598.422 6250.934
1.938 5905.868 5602.448 6255.395
1.942 5910.084 5606.457 6259.785
1.946 5914.301 5610.537 6264.181
1.949 5918.522 5614.56 6268.683
1.953 5922.745 5618.602 6273.091
1.957 5926.972 5622.609 6277.542
1.961 5931.201 5626.604 6281.965
1.965 5935.433 5630.646 6286.34
1.969 5939.669 5634.727 6290.812
1.972 5943.907 5638.768 6295.241
1.976 5948.148 5642.844 6299.718
1.98 5952.392 5646.807 6304.188
1.984 5956.64 5650.823 6308.593
1.988 5960.89 5654.89 6313.049
1.992 5965.144 5658.956 6317.544
1.996 5969.401 5663.014 6321.994
2 5973.66 5667.142 6326.411
2.004 5977.924 5671.201 6330.917
2.008 5982.19 5675.246 6335.387
2.012 5986.46 5679.324 6339.782
2.016 5990.733 5683.415 6344.269
2.02 5995.01 5687.52 6348.712
2.024 5999.289 5691.567 6353.132
2.028 6003.573 5695.704 6357.607
2.033 6007.859 5699.799 6362.118
2.037 6012.15 5703.888 6366.597
2.041 6016.443 5707.937 6371.079
2.045 6020.741 5712.016 6375.577
2.049 6025.041 5716.119 6380.093
2.053 6029.346 5720.283 6384.572
2.058 6033.654 5724.401 6389.042
2.062 6037.965 5728.464 6393.538
2.066 6042.281 5732.592 6398.044
2.07 6046.6 5736.726 6402.628
2.075 6050.923 5740.898 6407.128
2.079 6055.249 5745 6411.625
2.083 6059.58 5749.099 6416.102
2.088 6063.914 5753.194 6420.62
2.092 6068.252 5757.329 6425.205
2.096 6072.595 5761.438 6429.651
2.101 6076.941 5765.606 6434.136
2.105 6081.291 5769.787 6438.667
2.11 6085.645 5773.859 6443.311
2.114 6090.003 5777.962 6447.9
2.119 6094.365 5782.078 6452.476
2.123 6098.731 5786.308 6457.012
2.128 6103.102 5790.408 6461.623
2.132 6107.476 5794.565 6466.087
2.137 6111.855 5798.753 6470.678
2.141 6116.238 5802.896 6475.25
2.146 6120.625 5807.077 6479.841
2.151 6125.017 5811.235 6484.443
2.155 6129.413 5815.419 6489.116
2.16 6133.813 5819.591 6493.828
2.165 6138.218 5823.773 6498.331
2.169 6142.627 5827.974 6502.892
2.174 6147.041 5832.097 6507.513
2.179 6151.459 5836.239 6512.147
2.183 6155.882 5840.443 6516.889
2.188 6160.309 5844.607 6521.503
2.193 6164.741 5848.79 6526.094
2.198 6169.178 5853.023 6530.719
2.203 6173.619 5857.205 6535.335
2.208 6178.065 5861.458 6539.988
2.212 6182.516 5865.694 6544.635
2.217 6186.971 5869.918 6549.307
2.222 6191.431 5874.161 6554.006
2.227 6195.897 5878.323 6558.684
